index,City,AccentCity,Population,Latitude,Longitude,CountryLong,Latitude(average),Longitude(average)
36907,bacayawan,Bacayawan,3234.0,7.766667,124.233333,philippines,13.0,122.0
36908,burgos,Burgos,3236.0,16.0583,119.865,philippines,13.0,122.0
36909,nanyo,Nanyo,3236.0,7.325278,125.644444,philippines,13.0,122.0
36910,igpit,Igpit,3238.0,6.700833,125.291944,philippines,13.0,122.0
36911,tapayan,Tapayan,3240.0,7.294444,124.266111,philippines,13.0,122.0
36912,lemery,Lemery,3240.0,11.2258,122.9275,philippines,13.0,122.0
36913,lamidan,Lamidan,3241.0,6.087222,125.702222,philippines,13.0,122.0
36914,cabalantian,Cabalantian,3242.0,8.370833,124.3275,philippines,13.0,122.0
36915,tambongon,Tambongon,3243.0,7.0792,125.9486,philippines,13.0,122.0
36916,liozon,Liozon,3245.0,15.3993,119.933,philippines,13.0,122.0
36917,jabonga,Jabonga,3245.0,9.343056,125.515556,philippines,13.0,122.0
36918,ilihan,Ilihan,3246.0,10.9054,123.9704,philippines,13.0,122.0
36919,anticala,Anticala,3246.0,9.004444,125.645278,philippines,13.0,122.0
36920,mangarin,Mangarin,3246.0,12.351148,121.098013,philippines,13.0,122.0
36921,san vicente,San Vicente,3247.0,6.449722,124.794722,philippines,13.0,122.0
36922,magbay,Magbay,3248.0,12.410144,121.089913,philippines,13.0,122.0
36923,esperanza,Esperanza,3251.0,10.7027,124.4143,philippines,13.0,122.0
36924,mabantao,Mabantao,3251.0,7.643333,125.674722,philippines,13.0,122.0
36925,calansayan,Calansayan,3252.0,13.766667000000002,121.066667,philippines,13.0,122.0
36926,zarraga,Zarraga,3253.0,10.819722,122.608056,philippines,13.0,122.0
36927,bucal,Bucal,3254.0,13.9132,121.5264,philippines,13.0,122.0
36928,sagay,Sagay,3256.0,9.1059,124.7243,philippines,13.0,122.0
36929,napnapan,Napnapan,3258.0,10.708453,122.393004,philippines,13.0,122.0
36930,barcelona,Barcelona,3258.0,12.8683,124.1419,philippines,13.0,122.0
36931,gigmoto,Gigmoto,3259.0,13.7796,124.39,philippines,13.0,122.0
36932,cabra,Cabra,3261.0,13.888333,120.049444,philippines,13.0,122.0
36933,tumarbong,Tumarbong,3261.0,10.376589,119.457903,philippines,13.0,122.0
36934,bascaran,Bascaran,3261.0,13.1029,123.6999,philippines,13.0,122.0
36935,kilim,Kilim,3262.0,10.7118,124.7968,philippines,13.0,122.0
36936,villaba,Villaba,3266.0,11.2135,124.3921,philippines,13.0,122.0
36937,labu-o,Labu-o,3267.0,7.114167,125.045278,philippines,13.0,122.0
36938,caridad,Caridad,3267.0,10.4799,122.9225,philippines,13.0,122.0
36939,teneguiban,Teneguiban,3267.0,11.3574,119.5049,philippines,13.0,122.0
36940,san vicente,San Vicente,3269.0,18.507456,122.150354,philippines,13.0,122.0
36941,tabon,Tabon,3270.0,9.7578,123.4436,philippines,13.0,122.0
36942,puerto galera,Puerto Galera,3274.0,13.5006,120.9548,philippines,13.0,122.0
36943,talangnan,Talangnan,3276.0,9.634,123.3344,philippines,13.0,122.0
36944,cabay,Cabay,3277.0,13.878333,121.377222,philippines,13.0,122.0
36945,maluko,Maluko,3278.0,8.375,124.953889,philippines,13.0,122.0
36946,legaspi,Legaspi,3281.0,16.0418,120.7432,philippines,13.0,122.0
36947,casambalangan,Casambalangan,3281.0,18.376464,122.127453,philippines,13.0,122.0
36948,tabug,Tabug,3281.0,18.0343,120.5488,philippines,13.0,122.0
36949,lomboy,Lomboy,3282.0,15.492548,120.717232,philippines,13.0,122.0
36950,paoay,Paoay,3284.0,18.0616,120.5221,philippines,13.0,122.0
36951,bitangan,Bitangan,3284.0,14.253889,120.878333,philippines,13.0,122.0
36952,san agustin,San Agustin,3289.0,14.9724,120.6372,philippines,13.0,122.0
36953,montecillo,Montecillo,3289.0,13.889444,121.477778,philippines,13.0,122.0
36954,tulay,Tulay,3294.0,14.269687,120.769247,philippines,13.0,122.0
36955,caningay,Caningay,3296.0,9.8297,122.6442,philippines,13.0,122.0
36956,himaya,Himaya,3296.0,10.4516,122.8325,philippines,13.0,122.0
36957,silab,Silab,3296.0,9.4383,123.1792,philippines,13.0,122.0
36958,binabalian,Binabalian,3298.0,16.4202,119.9279,philippines,13.0,122.0
36959,bantacan,Bantacan,3299.0,7.604,126.1298,philippines,13.0,122.0
36960,pinoma,Pinoma,3305.0,16.874956,121.713342,philippines,13.0,122.0
36961,dauin,Dauin,3305.0,9.1914,123.2654,philippines,13.0,122.0
36962,alicia,Alicia,3306.0,7.513889,122.93,philippines,13.0,122.0
36963,tindog,Tindog,3306.0,11.1247,124.0118,philippines,13.0,122.0
36964,malapag,Malapag,3306.0,7.133333,124.816667,philippines,13.0,122.0
36965,batitang,Batitang,3306.0,15.4045,120.8079,philippines,13.0,122.0
36966,maribong,Maribong,3308.0,11.1,122.533333,philippines,13.0,122.0
36967,balogo,Balogo,3308.0,10.1148,123.1706,philippines,13.0,122.0
36968,libas,Libas,3311.0,15.8779,120.3118,philippines,13.0,122.0
36969,boljoon,Boljoon,3313.0,9.6281,123.4785,philippines,13.0,122.0
36970,pawing,Pawing,3316.0,11.18,125.002778,philippines,13.0,122.0
36971,gang,Gang,3317.0,7.245833,124.266389,philippines,13.0,122.0
36972,alubijid,Alubijid,3320.0,8.573333,124.473611,philippines,13.0,122.0
36973,limaong,Limaong,3321.0,7.360556,122.36638899999998,philippines,13.0,122.0
36974,bangad,Bangad,3321.0,12.161249,123.40131,philippines,13.0,122.0
36975,alimanguan,Alimanguan,3324.0,10.611774,119.326804,philippines,13.0,122.0
36976,ani-e,Ani-e,3324.0,8.613611,124.870556,philippines,13.0,122.0
36977,sibuco,Sibuco,3327.0,7.291111,122.065556,philippines,13.0,122.0
36978,san andres,San Andres,3329.0,15.7222,120.778,philippines,13.0,122.0
36979,san pedro apartado,San Pedro Apartado,3331.0,15.835278,120.566111,philippines,13.0,122.0
36980,tiling,Tiling,3332.0,9.9736,122.6544,philippines,13.0,122.0
36981,ipil,Ipil,3333.0,9.7907,125.4386,philippines,13.0,122.0
36982,sinobong,Sinobong,3335.0,8.0684,125.9308,philippines,13.0,122.0
36983,songculan,Songculan,3335.0,9.634722,123.819722,philippines,13.0,122.0
36984,consuegra,Consuegra,3337.0,11.2976,124.5124,philippines,13.0,122.0
36985,diplahan,Diplahan,3338.0,7.716667,123.016667,philippines,13.0,122.0
36986,sapang buho,Sapang Buho,3339.0,15.5921,121.122,philippines,13.0,122.0
36987,bungahan,Bungahan,3340.0,13.942863,120.661775,philippines,13.0,122.0
36988,catungawan,Catungawan,3342.0,9.7817,124.4693,philippines,13.0,122.0
36989,unidad,Unidad,3344.0,8.535,126.230556,philippines,13.0,122.0
36990,san pablo,San Pablo,3346.0,7.656389,123.460833,philippines,13.0,122.0
36991,odiong,Odiong,3346.0,12.5931,121.5032,philippines,13.0,122.0
36992,san pascual,San Pascual,3351.0,9.9538,124.4287,philippines,13.0,122.0
36993,mapalad,Mapalad,3353.0,15.433333,121.1,philippines,13.0,122.0
36994,bukay pait,Bukay Pait,3356.0,6.564166999999999,124.7675,philippines,13.0,122.0
36995,palanit,Palanit,3358.0,12.32134,124.34341299999998,philippines,13.0,122.0
36996,la curva,La Curva,3359.0,12.404845,121.04591299999998,philippines,13.0,122.0
36997,maltana,Maltana,3361.0,6.4225,124.937222,philippines,13.0,122.0
36998,padong,Padong,3361.0,18.052222,120.756667,philippines,13.0,122.0
36999,nangan,Nangan,3362.0,6.472645,126.124382,philippines,13.0,122.0
37000,cayhagan,Cayhagan,3363.0,9.6783,122.4335,philippines,13.0,122.0
37001,calape,Calape,3367.0,9.8922,123.8748,philippines,13.0,122.0
37002,almaguer,Almaguer,3368.0,16.3497,121.0926,philippines,13.0,122.0
37003,danao,Danao,3369.0,9.633333,124.2,philippines,13.0,122.0
37004,gambang,Gambang,3370.0,16.75,120.7833,philippines,13.0,122.0
37005,okiot,Okiot,3370.0,9.566667,123.166667,philippines,13.0,122.0
37006,libas,Libas,3373.0,9.883333,125.983333,philippines,13.0,122.0
37007,hobo,Hobo,3373.0,13.5101,123.1792,philippines,13.0,122.0
37008,malinta,Malinta,3374.0,12.301439,123.55811,philippines,13.0,122.0
37009,uacon,Uacon,3377.0,15.6787,119.9403,philippines,13.0,122.0
37010,abuyog,Abuyog,3377.0,12.9461,124.0519,philippines,13.0,122.0
37011,madulao,Madulao,3378.0,13.5684,122.3413,philippines,13.0,122.0
37012,pinambaran,Pinambaran,3378.0,15.1704,120.9903,philippines,13.0,122.0
37013,kulaman,Kulaman,3380.0,6.459444,124.089167,philippines,13.0,122.0
37014,santa fe,Santa Fe,3380.0,8.3425,124.780833,philippines,13.0,122.0
37015,adtuyon,Adtuyon,3380.0,7.811944,124.854444,philippines,13.0,122.0
37016,guadalupe,Guadalupe,3381.0,8.582778,125.708056,philippines,13.0,122.0
37017,akle,Akle,3381.0,15.0482,121.0733,philippines,13.0,122.0
37018,talahiban,Talahiban,3385.0,13.806944,121.388056,philippines,13.0,122.0
37019,caoayan,Caoayan,3386.0,17.561944,120.3975,philippines,13.0,122.0
37020,san alfonso,San Alfonso,3386.0,7.780278,126.420278,philippines,13.0,122.0
37021,indulang,Indulang,3387.0,8.05,124.64,philippines,13.0,122.0
37022,sandayong,Sandayong,3389.0,10.495833,123.998889,philippines,13.0,122.0
37023,tikalaan,Tikalaan,3389.0,8.035278,124.620833,philippines,13.0,122.0
37024,looc,Looc,3389.0,12.2605,121.9926,philippines,13.0,122.0
37025,caloc-an,Caloc-an,3390.0,9.046944,125.530556,philippines,13.0,122.0
37026,hagnaya,Hagnaya,3391.0,11.0924,123.9435,philippines,13.0,122.0
37027,daguit,Daguit,3391.0,14.1895,122.7266,philippines,13.0,122.0
37028,santa cruz,Santa Cruz,3394.0,15.3079,120.8517,philippines,13.0,122.0
37029,sibutad,Sibutad,3395.0,8.5916,123.4859,philippines,13.0,122.0
37030,magallanes,Magallanes,3396.0,14.188332999999998,120.7575,philippines,13.0,122.0
37031,malasin,Malasin,3396.0,16.3045,121.1062,philippines,13.0,122.0
37032,cartagena,Cartagena,3396.0,9.8203,122.4004,philippines,13.0,122.0
37033,hilantagaan,Hilantagaan,3396.0,11.1943,123.8131,philippines,13.0,122.0
37034,aumbay,Aumbay,3397.0,7.1026,125.7837,philippines,13.0,122.0
37035,doyong,Doyong,3398.0,15.9503,120.3536,philippines,13.0,122.0
37036,doyong,Doyong,3398.0,15.9675,120.3515,philippines,13.0,122.0
37037,marbel,Marbel,3399.0,7.115833,124.9125,philippines,13.0,122.0
37038,san miguel,San Miguel,3401.0,11.267222,124.8325,philippines,13.0,122.0
37039,calumpang,Calumpang,3403.0,14.1597,121.4233,philippines,13.0,122.0
37040,palahanan,Palahanan,3404.0,13.833332999999998,121.366667,philippines,13.0,122.0
37041,san isidro,San Isidro,3404.0,10.54996,123.471202,philippines,13.0,122.0
37042,la paz,La Paz,3405.0,17.6746,120.6864,philippines,13.0,122.0
37043,monbon,Monbon,3408.0,12.7307,124.0189,philippines,13.0,122.0
37044,las navas,Las Navas,3415.0,12.3392,125.0313,philippines,13.0,122.0
37045,bulasa,Bulasa,3419.0,9.932778,123.614722,philippines,13.0,122.0
37046,mandih,Mandih,3420.0,8.2087,123.0141,philippines,13.0,122.0
37047,javalera,Javalera,3421.0,14.254901,120.916617,philippines,13.0,122.0
37048,pongol,Pongol,3421.0,8.278611,124.748333,philippines,13.0,122.0
37049,pili,Pili,3421.0,13.066399,121.520317,philippines,13.0,122.0
37050,semut,Semut,3423.0,6.663611,122.218889,philippines,13.0,122.0
37051,lazi,Lazi,3429.0,9.1287,123.6356,philippines,13.0,122.0
37052,linabuan,Linabuan,3430.0,11.651111,122.345,philippines,13.0,122.0
37053,alac,Alac,3430.0,15.9877,120.8065,philippines,13.0,122.0
37054,sula,Sula,3431.0,15.457252,120.395532,philippines,13.0,122.0
37055,cabadiangan,Cabadiangan,3433.0,9.7534,122.4739,philippines,13.0,122.0
37056,san martin,San Martin,3434.0,8.561111,124.771389,philippines,13.0,122.0
37057,tokawal,Tokawal,3435.0,6.160379,125.249316,philippines,13.0,122.0
37058,tokawal,Tokawal,3435.0,6.223333,125.251944,philippines,13.0,122.0
37059,mindupok,Mindupok,3437.0,6.090555999999999,124.423333,philippines,13.0,122.0
37060,lanna,Lanna,3439.0,17.694000000000003,121.7006,philippines,13.0,122.0
37061,binon-an,Binon-an,3442.0,11.3947,123.1426,philippines,13.0,122.0
37062,san pedro,San Pedro,3445.0,15.883333,120.65,philippines,13.0,122.0
37063,mangalcal,Mangalcal,3446.0,7.366111,125.660278,philippines,13.0,122.0
37064,aplaya,Aplaya,3446.0,14.32106,121.11368600000002,philippines,13.0,122.0
37065,paolbo,Paolbo,3447.0,13.7136,123.2496,philippines,13.0,122.0
37066,santor,Santor,3448.0,14.095491,121.108745,philippines,13.0,122.0
37067,maan,Maan,3450.0,5.933889,124.735556,philippines,13.0,122.0
37068,san diego,San Diego,3451.0,14.0422,120.6255,philippines,13.0,122.0
37069,casanayan,Casanayan,3453.0,11.5169,123.0512,philippines,13.0,122.0
37070,bangan-oda,Bangan-Oda,3456.0,16.1087,119.8307,philippines,13.0,122.0
37071,talobatib,Talobatib,3459.0,14.1825,122.7853,philippines,13.0,122.0
37072,managa,Managa,3460.0,6.746111,125.268056,philippines,13.0,122.0
37073,bawisan,Bawisan,3461.0,5.9375,120.8745,philippines,13.0,122.0
37074,joson,Joson,3462.0,15.949000000000002,120.9778,philippines,13.0,122.0
37075,bulwang,Bulwang,3462.0,11.7206,122.353,philippines,13.0,122.0
37076,busok,Busok,3463.0,6.506111,124.598889,philippines,13.0,122.0
37077,davila,Davila,3465.0,18.4726,120.5763,philippines,13.0,122.0
37078,tabacao,Tabacao,3465.0,15.6414,120.9349,philippines,13.0,122.0
37079,imelda,Imelda,3466.0,14.033333,122.883333,philippines,13.0,122.0
37080,labog,Labog,3466.0,9.0558,118.0495,philippines,13.0,122.0
37081,opol,Opol,3468.0,8.521389,124.57111100000002,philippines,13.0,122.0
37082,cabitan,Cabitan,3468.0,12.29434,123.34121,philippines,13.0,122.0
37083,armenia,Armenia,3468.0,15.435351999999998,120.563932,philippines,13.0,122.0
37084,igang,Igang,3468.0,10.916,122.6388,philippines,13.0,122.0
37085,olo,Olo,3468.0,15.766667000000002,120.316667,philippines,13.0,122.0
37086,san isidro,San Isidro,3469.0,13.6325,122.2428,philippines,13.0,122.0
37087,sabang,Sabang,3470.0,14.305556,120.803611,philippines,13.0,122.0
37088,arcangel,Arcangel,3470.0,11.5395,122.3455,philippines,13.0,122.0
37089,caramoan,Caramoan,3471.0,13.7707,123.8631,philippines,13.0,122.0
37090,valencia,Valencia,3471.0,9.7504,123.3922,philippines,13.0,122.0
37091,quinapondan,Quinapondan,3471.0,11.158333,125.521944,philippines,13.0,122.0
37092,lapinig,Lapinig,3473.0,7.9227,123.6883,philippines,13.0,122.0
37093,buliran,Buliran,3476.0,15.266667000000002,120.866667,philippines,13.0,122.0
37094,maanas,Maanas,3477.0,8.893889,125.030833,philippines,13.0,122.0
37095,umabay,Umabay,3480.0,12.309538,123.67961,philippines,13.0,122.0
37096,putlod,Putlod,3481.0,15.3706,120.8675,philippines,13.0,122.0
37097,santo domingo,Santo Domingo,3481.0,14.1338,122.8883,philippines,13.0,122.0
37098,aurora,Aurora,3481.0,13.2322,121.1203,philippines,13.0,122.0
37099,taloy,Taloy,3485.0,16.333333,120.5,philippines,13.0,122.0
37100,antipolo,Antipolo,3486.0,15.6181,121.19,philippines,13.0,122.0
37101,aramaywan,Aramaywan,3487.0,9.170077,118.187198,philippines,13.0,122.0
37102,calian,Calian,3488.0,6.123056,125.700278,philippines,13.0,122.0
37103,san isidro,San Isidro,3490.0,6.462778,124.860833,philippines,13.0,122.0
37104,parang,Parang,3491.0,9.281491,125.942075,philippines,13.0,122.0
37105,dinalaoan,Dinalaoan,3492.0,15.9957,120.3406,philippines,13.0,122.0
37106,san rafael,San Rafael,3492.0,11.1781,122.8273,philippines,13.0,122.0
37107,suyo,Suyo,3493.0,16.9657,120.5417,philippines,13.0,122.0
37108,pitogo,Pitogo,3493.0,5.888234,121.312154,philippines,13.0,122.0
37109,sumagui,Sumagui,3495.0,12.795317,121.474015,philippines,13.0,122.0
37110,isabang,Isabang,3497.0,13.966667,121.566667,philippines,13.0,122.0
37111,isabang,Isabang,3497.0,13.9577,121.5709,philippines,13.0,122.0
37112,san joaquin,San Joaquin,3498.0,14.04695,121.218642,philippines,13.0,122.0
37113,dicabisagan,Dicabisagan,3503.0,17.081839000000002,122.415743,philippines,13.0,122.0
37114,pag-asa,Pag-asa,3507.0,7.575556,125.683889,philippines,13.0,122.0
37115,piddig,Piddig,3508.0,18.1655,120.7175,philippines,13.0,122.0
37116,quiniput,Quiniput,3509.0,7.181875999999999,122.219043,philippines,13.0,122.0
37117,burgos,Burgos,3513.0,9.266389,126.188333,philippines,13.0,122.0
37118,san nicolas,San Nicolas,3514.0,16.0703,120.7624,philippines,13.0,122.0
37119,san juan,San Juan,3514.0,14.966667,120.633333,philippines,13.0,122.0
37120,maasin,Maasin,3514.0,10.8923,122.4359,philippines,13.0,122.0
37121,parista,Parista,3515.0,15.8536,120.9282,philippines,13.0,122.0
37122,langatian,Langatian,3518.0,8.5208,123.2324,philippines,13.0,122.0
37123,cuartero,Cuartero,3520.0,11.3407,122.6694,philippines,13.0,122.0
37124,liloan,Liloan,3521.0,11.0422,124.5502,philippines,13.0,122.0
37125,sabang,Sabang,3522.0,12.0746,124.5414,philippines,13.0,122.0
37126,culaman,Culaman,3523.0,5.960278,125.658611,philippines,13.0,122.0
37127,calizo,Calizo,3527.0,11.5819,122.3857,philippines,13.0,122.0
37128,balocawehay,Balocawehay,3528.0,10.7182,124.9642,philippines,13.0,122.0
37129,siare,Siare,3531.0,8.3245,122.9881,philippines,13.0,122.0
37130,tandayag,Tandayag,3532.0,9.4547,123.2299,philippines,13.0,122.0
37131,general nakar,General Nakar,3532.0,14.763652,121.635586,philippines,13.0,122.0
37132,balutu,Balutu,3539.0,15.29886,120.692831,philippines,13.0,122.0
37133,mandaon,Mandaon,3539.0,12.225945,123.28421000000002,philippines,13.0,122.0
37134,barcelona,Barcelona,3541.0,8.159167,126.434167,philippines,13.0,122.0
37135,landang,Landang,3542.0,6.9583330000000005,122.254722,philippines,13.0,122.0
37136,tabio,Tabio,3543.0,16.85,120.8,philippines,13.0,122.0
37137,ilihan,Ilihan,3544.0,13.630999999999998,121.0709,philippines,13.0,122.0
37138,tigtabon,Tigtabon,3546.0,6.895556,122.166944,philippines,13.0,122.0
37139,balanacan,Balanacan,3547.0,13.5289,121.8677,philippines,13.0,122.0
37140,ransang,Ransang,3548.0,8.960278,117.582778,philippines,13.0,122.0
37141,nato,Nato,3548.0,10.1492,122.8619,philippines,13.0,122.0
37142,liloan,Liloan,3549.0,10.161389,125.130278,philippines,13.0,122.0
37143,asin,Asin,3550.0,15.8229,120.438,philippines,13.0,122.0
37144,bical,Bical,3550.0,15.8143,120.4346,philippines,13.0,122.0
37145,timpas,Timpas,3551.0,11.479,122.7324,philippines,13.0,122.0
37146,baylo,Baylo,3552.0,7.853889,126.058056,philippines,13.0,122.0
37147,maticmatic,Maticmatic,3552.0,15.987,120.4544,philippines,13.0,122.0
37148,talabaan,Talabaan,3553.0,6.941111,122.172222,philippines,13.0,122.0
37149,baraoas,Baraoas,3556.0,16.633333,120.4,philippines,13.0,122.0
37150,yeban,Yeban,3557.0,17.005547,121.948042,philippines,13.0,122.0
37151,montilla,Montilla,3558.0,10.2027,122.9261,philippines,13.0,122.0
37152,nancamarinan,Nancamarinan,3565.0,15.6752,120.5364,philippines,13.0,122.0
37153,banna,Banna,3566.0,17.9809,120.6569,philippines,13.0,122.0
37154,quiling,Quiling,3570.0,18.068333,120.543889,philippines,13.0,122.0
37155,merida,Merida,3570.0,10.9098,124.5376,philippines,13.0,122.0
37156,unzad,Unzad,3570.0,15.918889000000002,120.539167,philippines,13.0,122.0
37157,matabao,Matabao,3570.0,8.957222,125.399444,philippines,13.0,122.0
37158,marantao,Marantao,3572.0,7.95,124.233333,philippines,13.0,122.0
37159,tumauini,Tumauini,3573.0,17.276631,121.808545,philippines,13.0,122.0
37160,mapanas,Mapanas,3575.0,12.475018,125.256208,philippines,13.0,122.0
37161,lopez jaena,Lopez Jaena,3575.0,8.5528,123.7615,philippines,13.0,122.0
37162,maasim,Maasim,3577.0,14.9958,121.0289,philippines,13.0,122.0
37163,tampilisan,Tampilisan,3578.0,7.9835,122.7054,philippines,13.0,122.0
37164,bayanan,Bayanan,3579.0,13.3592,121.1699,philippines,13.0,122.0
37165,buyo,Buyo,3579.0,13.1144,123.8666,philippines,13.0,122.0
37166,san policarpo,San Policarpo,3581.0,12.1791,125.5072,philippines,13.0,122.0
37167,balud,Balud,3586.0,10.1476,123.6953,philippines,13.0,122.0
37168,cabaluay,Cabaluay,3586.0,7.00033,122.178502,philippines,13.0,122.0
37169,dumarais,Dumarais,3587.0,15.434551999999998,120.692132,philippines,13.0,122.0
37170,kimanait,Kimanait,3589.0,7.757778,124.733611,philippines,13.0,122.0
37171,prado,Prado,3590.0,14.866667,120.516667,philippines,13.0,122.0
37172,prado,Prado,3590.0,14.8814,120.5176,philippines,13.0,122.0
37173,palkan,Palkan,3591.0,6.296389,125.031667,philippines,13.0,122.0
37174,bungoy,Bungoy,3591.0,13.994444,121.366111,philippines,13.0,122.0
37175,dansolihon,Dansolihon,3595.0,8.315,124.58611100000002,philippines,13.0,122.0
37176,nabannagan,Nabannagan,3596.0,18.071486,121.533751,philippines,13.0,122.0
37177,casay,Casay,3596.0,13.2632,122.5217,philippines,13.0,122.0
37178,bindoy,Bindoy,3600.0,9.759,123.1412,philippines,13.0,122.0
37179,gabao,Gabao,3600.0,12.730556,123.96138899999998,philippines,13.0,122.0
37180,baon,Baon,3601.0,6.795621000000001,126.087783,philippines,13.0,122.0
37181,salcedo,Salcedo,3603.0,11.146944,125.665,philippines,13.0,122.0
37182,tungawan,Tungawan,3603.0,7.513428999999999,122.36489,philippines,13.0,122.0
37183,san pedro,San Pedro,3603.0,10.961,124.8197,philippines,13.0,122.0
37184,cawayan bugtong,Cawayan Bugtong,3605.0,15.6348,120.7944,philippines,13.0,122.0
37185,bancasi,Bancasi,3607.0,8.966667,125.466667,philippines,13.0,122.0
37186,bactad,Bactad,3610.0,15.979167000000002,120.61861100000002,philippines,13.0,122.0
37187,bulawen,Bulawen,3612.0,15.4173,119.9564,philippines,13.0,122.0
37188,punta silum,Punta Silum,3613.0,8.381667,124.269444,philippines,13.0,122.0
